revision_num,change_id,url,iteration_count,before_commit_id,after_commit_id,at_least_one_updated_java_file,T(created),T(merged),LOC changed,subject,message,cr_smell_lack_of_cr,cr_smell_ping_pong,cr_smell_sleeping_reviews,cr_smell_missing_context,cr_smell_large_changesets,cr_smell_review_buddies,at_least_one_cr_smell,code_smells_difference_count,is_increased
1403,I01bb48e587e6d001b93da8575c2c81af3eda5a32,https://git.eclipse.org/r/#/c/1403,3,ca11cbc83012f7706fd874d956b7371873523c1d,d6c8ad4d630628f9dd5d594ab838923e203d8d98,1,26/08/10,26/08/10,27,Throw AmbiguousObjectException during resolve if its ambiguous,"Throw AmbiguousObjectException during resolve if its ambiguous

Its wrong to return null if we are resolving an abbreviation and we
have proven it matches more than one object.  We know how to resolve
it if we had more nybbles, as there are two or more objects with the
same prefix.  Declare that to the caller quite clearly by giving them
an AmbiguousObjectException.

Change-Id: I01bb48e587e6d001b93da8575c2c81af3eda5a32
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1406,I7b97efb29a695ee60c90818be380f7ea23ad13a3,https://git.eclipse.org/r/#/c/1406,1,33f8581e9cb9c8084295c0c24afd74bb1107568b,fb0d7f2f1e7fb2f1de62c650b68336e79408e0c0,1,25/08/10,25/08/10,35,Fix ObjectDirectory abbreviation resolution to notice new packs,"Fix ObjectDirectory abbreviation resolution to notice new packs

If we can't resolve an abbreviation, it might be because there is
a new pack file we haven't picked up yet.  Try scanning the packs
again and recheck each pack if there were differences from the last
scan we did.

Because of this, we don't have to open a pack during the test where
we generate a pack on the fly.  We'll miss on the first loop during
which the PackList is the NO_PACKS magic initialization constant,
and pick up the newly created index during this retry logic.

Change-Id: I7b97efb29a695ee60c90818be380f7ea23ad13a3
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1407,I92d0ecbc8d66ce21bfed08888eeedf1300ffa594,https://git.eclipse.org/r/#/c/1407,2,bc1f2e552408912b854ff5e278b58b4345a0d3a3,e76941e89a2f19ab47fde965a8afb246233e634f,1,26/08/10,26/08/10,2,Rename T0008_testparserev to RepositoryResolveTest,"Rename T0008_testparserev to RepositoryResolveTest

Calling it by the old numerical numbering system makes it really
hard to find the test that tests Repository.resolve(String).

Change-Id: I92d0ecbc8d66ce21bfed08888eeedf1300ffa594
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1408,Ib3033f9483d9e1c66c8bb721ff48d4485bcdaef1,https://git.eclipse.org/r/#/c/1408,2,8753c52874afe4db13c986f6c6bc6899a594994b,ba8879b74de0dff8f81f4388c6133eed1411579a,1,26/08/10,26/08/10,80,Support parsing git describe style output,"Support parsing git describe style output

We now match on the -gABBREV style output created by git describe
when its describing a non-tagged commit, and resolve that back to
the full ObjectId using the abbreviation resolution feature that
we already support.

Change-Id: Ib3033f9483d9e1c66c8bb721ff48d4485bcdaef1
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1409,Ie6a8be629d264d72209db894bd680c5900035cc0,https://git.eclipse.org/r/#/c/1409,2,f99fbaf2fb941282147032ffdc2029134ec3e9c6,55be5440d1710f313c3fd3463527dec765fe0563,1,26/08/10,26/08/10,50,Support parsing commit:path style blob references,"Support parsing commit:path style blob references

We can now resolve expressions that reference a path within a
commit, designating a specific revision of a specific tree or
file in the project.

Change-Id: Ie6a8be629d264d72209db894bd680c5900035cc0
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1410,I7b96fa6cbefcc2364a51f336712ad361ae42df2d,https://git.eclipse.org/r/#/c/1410,2,9f5cc6e643f1d9f19fd1c58af3e37874728fe891,6e9868afe94dd0837b2b216383039f20feff0678,0,26/08/10,26/08/10,40,Cleanup and correct resolve Javadoc,"Cleanup and correct resolve Javadoc

We didn't fully cover what we support and what we don't.  It was
also a bit hard to follow the syntaxes supported.  Clean that up
by documenting it.

Change-Id: I7b96fa6cbefcc2364a51f336712ad361ae42df2d
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,NA,NA
1418,Ifc2e9047a45d57829fce59c66618e5de9120a5bb,https://git.eclipse.org/r/#/c/1418,1,dc1c818c5e8b88d353f40d5bd9c4afe0b83a5c51,54fbb28c45c801f97b206ea592f5cd46eabd742b,1,25/08/10,25/08/10,2,Fixed typo in DirCache documentation,"Fixed typo in DirCache documentation

Change-Id: Ifc2e9047a45d57829fce59c66618e5de9120a5bb
Signed-off-by: Benjamin Muskalla <bmuskalla@eclipsesource.com>",0,0,0,1,0,0,1,0,0
1426,I7d12cdaeaf2c83ddc11223ce0108d9bd6886e025,https://git.eclipse.org/r/#/c/1426,1,7daeea4fe455da0fbb64ba90d6cc08fdb565908c,b8001fbb7c9b1fec726d067dc3ee76f04e905d64,1,26/08/10,26/08/10,2,Fix reuse from pack file for REF_DELTA types,"Fix reuse from pack file for REF_DELTA types

We miscomputed the CRC32 checksum for a REF_DELTA type of object, by
not including the full 20 byte ObjectId of the delta base in the CRC
code we use when the delta is too large to go through our two faster
small reuse code paths.  This resulted in a corruption error during
packing, where the PackFile erroneously suspected the data was wrong
on the local filesystem and aborted writing, because the CRC didn't
match what we had read from the index.

Change-Id: I7d12cdaeaf2c83ddc11223ce0108d9bd6886e025
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1427,If5a0dcbf9d14ea683d75546f104b09bb8cd8fdbb,https://git.eclipse.org/r/#/c/1427,1,b8001fbb7c9b1fec726d067dc3ee76f04e905d64,1ced09e2f83ed97ea57fc3c95a43f882efcd9e7c,1,26/08/10,26/08/10,2,Increase the default streaming threshold to 15 MiB,"Increase the default streaming threshold to 15 MiB

Applying deltas in the large streaming mode is horrifically slow.
Trying to pack icu4c is impossible because a single 11 MiB file
sits on top of a 15 MiB file though a 10 deep delta chain, which
results in this very slow inflate process.

Upping the default limit to 15 MiB lets us process this large in a
reasonable time, but its still sufficiently low enough to prevent
exploding the heap of a very large process like Eclipse or Gerrit
Code Review.

We have to revisit the streaming delta application process and do
something much smarter, like flatten the delta chain before we apply
it to the base.  But even that is ugly, I've seen a 155 MiB delta
sitting on top of a 450 MiB file to produce a 300 MiB result object.
If the chain is deep, we may have trouble flatting it down.

Change-Id: If5a0dcbf9d14ea683d75546f104b09bb8cd8fdbb
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1428,I6f10ec8558d9f751d4b547fcae05af94f1c8866b,https://git.eclipse.org/r/#/c/1428,1,1ced09e2f83ed97ea57fc3c95a43f882efcd9e7c,359862aa7d62d873039777b2838b28b571d8671c,1,26/08/10,26/08/10,3,Increase temporary buffer for unit test,"Increase temporary buffer for unit test

Because we are using the large stream size, we have to be
above the STREAM_THRESHOLD constant, which I just increased.

Change-Id: I6f10ec8558d9f751d4b547fcae05af94f1c8866b
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1430,Ia005986ce7b1f8e730c747abbff3c7b5b28b7aeb,https://git.eclipse.org/r/#/c/1430,1,359862aa7d62d873039777b2838b28b571d8671c,7dda4da04f70cd735391639fe58eab6f95c14f71,0,26/08/10,26/08/10,80,Use JUnit4 for tests,"Use JUnit4 for tests

We should use JUnit4 for tests. This patch updates
the MANIFEST.MF and respective launch configurations.

Signed-off-by: Chris Aniszczyk <caniszczyk@gmail.com>",0,0,0,0,0,1,1,NA,NA
1431,I26dd69d0c95e6d73f9fdf7031f3c1dbf3becbb79,https://git.eclipse.org/r/#/c/1431,1,753284228e7dcdfc87fca47810e67f756d9ea14e,b34abd03c50a66ef325a362c6e935b7714708da1,0,26/08/10,26/08/10,63,Run formatter on edited lines via save action,"Run formatter on edited lines via save action

Updates the project level settings to run the formatter
on save on only on the edited lines.

Change-Id: I26dd69d0c95e6d73f9fdf7031f3c1dbf3becbb79
Signed-off-by: Chris Aniszczyk <caniszczyk@gmail.com>",0,0,0,0,0,1,1,NA,NA
1433,I22f5751720576475e5e1e04110268f6f7fb376b1,https://git.eclipse.org/r/#/c/1433,1,9c45643e9b5bbdd00c21c4ecf88c44c2ae7bd8b0,e38351a683d1c4694567b82690905e32b67d0348,1,26/08/10,26/08/10,1,Remove unused import,"Remove unused import

Change-Id: I22f5751720576475e5e1e04110268f6f7fb376b1
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,1,0,0,1,0,0
1435,I6a55ff9ba181102606a0d99ffd52392a1615a422,https://git.eclipse.org/r/#/c/1435,2,e38351a683d1c4694567b82690905e32b67d0348,3cf285ee830f201434fd3a82be163cb5fa466e45,0,27/08/10,27/08/10,3,Increase heap size for jgit tests,"Increase heap size for jgit tests

Otherwise PackFileTest.testDelta_LargeObjectChain() reproducibly
fails with OutOfMemoryError on Mac OS X 10.6.4.

Change-Id: I6a55ff9ba181102606a0d99ffd52392a1615a422
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,0,0,0,0,NA,NA
1441,I66fb80b08cbcaf0f65f2db0462c546a495a160dd,https://git.eclipse.org/r/#/c/1441,1,c192cdb89d539295034c88bcac6db39d82be016f,b375c01ea0df097a07654a92f6c2b99e04be23c8,1,29/08/10,29/08/10,277,Buffer very large delta streams to reduce explosion of CPU work,"Buffer very large delta streams to reduce explosion of CPU work

Large delta streams are unpacked incrementally, but because a delta
can seek to a random position in the base to perform a copy we may
need to inflate the base repeatedly just to complete one delta.
So work around it by copying the base to a temporary file, and then
we can read from that temporary file using random seeks instead.
Its far more efficient because we now only need to inflate the
base once.

This is still really ugly because we have to dump to a temporary
file, but at least the code can successfully process a large
file without throwing OutOfMemoryError.  If speed is an
issue, the user will need to increase the JVM heap and ensure
core.streamFileThreshold is set to a higher value, so we don't use
this code path as often.

Unfortunately we lose the ""optimization"" of skipping over portions
of a delta base that we don't actually need in the final result.
This is going to cause us to inflate and write to disk useless
regions that were deleted and do not appear in the final result.
We could later improve on our code by trying to flatten delta
instruction streams before we touch the bottom base object, and
then only store the portions of the base we really need for the
final result and that appear out-of-order.  Since that is some
pretty complex code I'm punting on it for now and just doing this
simple whole-object buffering.

Because the process umask might be permitting other users to read
files we create, we put the temporary buffers into $GIT_DIR/objects.
We can reasonably assume that if a reader can read our temporary
buffer file in that directory, they can also read the base pack
file we are pulling it from and therefore its not a security breach
to expose the inflated content in a file.  This requires a reader
to have write access to the repository, but only if the file is
really big.  I'd rather err on the side of caution here and refuse
to read a very big file into /tmp than to possibly expose a secured
content because the Java 5 JVM won't let us create a protected
temporary file that only the current user can access.

Change-Id: I66fb80b08cbcaf0f65f2db0462c546a495a160dd
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1442,Ibc5a302078bfc01d9ee45a4c0ab0b79b2abd185a,https://git.eclipse.org/r/#/c/1442,3,3707f21548f5a3cc70779a533809d0a646debc15,17029b9beab993e9b8ed09b9b59551968397f81e,0,30/08/10,30/08/10,518,Generate source plugin and source feature for jgit,"Generate source plugin and source feature for jgit

Change-Id: Ibc5a302078bfc01d9ee45a4c0ab0b79b2abd185a
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,1,1,0,1,NA,NA
1444,I3cc91364a6747cfcb4c611a9be5258f81562f726,https://git.eclipse.org/r/#/c/1444,2,0925620538156249c46cded3b56e9f53ce0e3f6c,7ee527cb1dc9e28a107444afd1994c239d96b2ce,0,28/08/10,28/08/10,121,"Revert ""Hide Maven target directories from Eclipse""","Revert ""Hide Maven target directories from Eclipse""

This reverts commit db4c516f673e4c274e55adc27a95891c52a5aba8.

Bug: 323390
Change-Id: I3cc91364a6747cfcb4c611a9be5258f81562f726",0,0,0,0,0,0,0,NA,NA
1446,Ie6e9c6784c9f265ca3c013c6dc0e6bd29d3b7233,https://git.eclipse.org/r/#/c/1446,4,58efcb145b717b4124cb251a34825daa004dd1ac,60df12b7057ded5b3acb5428d5485e551eb5e80a,1,31/08/10,31/08/10,130,"[DRAFT] Read Index files in format ""3"".","[DRAFT] Read Index files in format ""3"".

Index files containing ""extended"" information can be read.
Extended flags are processed and available via
DirCacheEntry.isSkipWorkTree() and DirCacheEntry.isIntentToAdd()
""resolve-undo"" information is completely ignored.

[For this draft, Javadocs have not yet been adjusted, Strings
have not been extracted to JGitText.]",0,1,0,0,0,0,1,0,0
1447,I428d11412130b64fc46d7052011f5dff3d653802,https://git.eclipse.org/r/#/c/1447,5,37d3c8bdb1cb61d4ba7514cc31ab5929b7a474e0,29ae212c9de880cb35830200579808abba3adf27,1,01/09/10,01/09/10,102,"TreeWalk optionally honors Index entries' ""skipWorkTree"" flag.","TreeWalk optionally honors Index entries' ""skipWorkTree"" flag.

DirCacheIterator can be configured to signal to skip entries
for which 'skipWorkTree' flag has been set. This will only
affect Index format version ""3"".",0,1,0,0,0,0,1,0,0
1449,I9a46d73f81a785f399d3cf5a90c8c0516526e048,https://git.eclipse.org/r/#/c/1449,4,2e33b826a39b0d29dc175468bce1e0786cf0070d,7668b723084c2f2d70c546401efc76b23d9f88e5,1,30/08/10,30/08/10,16,Wait for JIT optimization before measuring diff performance,"Wait for JIT optimization before measuring diff performance

On Mac OS X MyerDiffPerformanceTest was failing since during the 
first few tests the JIT compiler is running in parallel slowing down 
the tests. When setting the JVM option -Xbatch forcing the JIT to do
its work prior to running the code this effect can be avoided. Instead
we chose to run some tests without recording prior to the recorded
tests since relying on -X JVM parameters isn't portable across JVMs.
Also improve formatting of performance readings.

Bug: 323766
Change-Id: I9a46d73f81a785f399d3cf5a90c8c0516526e048
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,1,0,0,0,0,1,0,0
1450,I6266d0a449e55369d2d0a048694dca5565c5fcf3,https://git.eclipse.org/r/#/c/1450,1,0e103a49accd5b0fe5484d386891631230b2fbc5,9d9d5c28352a3a7ea1124d0afbaa054a74f0fb84,1,30/08/10,30/08/10,14,Add one more test to ReadTreeTest,"Add one more test to ReadTreeTest

Add an explicit test case to check that we don't
overwrite dirty files in case Head & Index are
equal.

Change-Id: I6266d0a449e55369d2d0a048694dca5565c5fcf3
Signed-off-by: Christian Halstrick <christian.halstrick@sap.com>",0,0,0,0,0,1,1,0,0
1452,I0a642f52def42d936869e4aaaeb6999567901001,https://git.eclipse.org/r/#/c/1452,5,a0bf616929b8f04e007723b9d4f6d250388e2502,ffb494d5835eba55a4c0f49b7a66a8a8c5c69b1d,1,01/09/10,01/09/10,38,Avoid double quotes in Git Config,"Avoid double quotes in Git Config

Currently, if a branch is created that has special chars ('#' in the bug),
Config will surround the subsection name with double quotes during
it's toText method which will result in an inavlid file after saving the
Config.

Bug: 318249
Change-Id: I0a642f52def42d936869e4aaaeb6999567901001
Signed-off-by: Mathias Kinzler <mathias.kinzler@sap.com>",0,1,0,0,0,0,1,0,0
1458,Ia5dc8d36ba65ad2552f683bb637e80b77a7d92f0,https://git.eclipse.org/r/#/c/1458,1,5b431846fc174306afe9690eb0fd89e8426fedde,f666ae645a6f9dbe49a73c5e39646e7eb96a2b02,1,30/08/10,30/08/10,4,Undo translation of protocol string 'unpack error',"Undo translation of protocol string 'unpack error'

This string is part of the network protocol, and isn't meant to
be translated into another language.  Clients actually scan for
the string ""unpack error "" off the wire and react magically to
this information.  If it were translated, they would instead have
a protocol exception, which isn't very useful when there is already
an error occurring.

Change-Id: Ia5dc8d36ba65ad2552f683bb637e80b77a7d92f0
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1459,I33f12a8811cb6a4a67396174733f209db8119b42,https://git.eclipse.org/r/#/c/1459,1,f666ae645a6f9dbe49a73c5e39646e7eb96a2b02,15b02e2914c8502d6c8041436b40d7fd4c5f98f7,1,30/08/10,30/08/10,4,IndexPack: Use byte limited form of getCachedBytes,"IndexPack: Use byte limited form of getCachedBytes

Currently our algorithm requires that we have the delta base as
a contiguous byte array... but getCachedBytes() might not work
if the object is considered to be large by its underlying loader.
Use the limited form to obtain the object as a byte array instead.

Change-Id: I33f12a8811cb6a4a67396174733f209db8119b42
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1460,I810c98d5691b74af9fc6cbd46fc9879e35a7bdca,https://git.eclipse.org/r/#/c/1460,1,15b02e2914c8502d6c8041436b40d7fd4c5f98f7,f4293177bf44e1c98723a5b7a4aa7010415c51b4,1,30/08/10,30/08/10,146,Improve LargeObjectException reporting,"Improve LargeObjectException reporting

Use 3 different types of LargeObjectException for the 3 major ways
that we can fail to load an object.  For each of these use a unique
string translation which describes the root cause better than just
the ObjectId.name() does.

Change-Id: I810c98d5691b74af9fc6cbd46fc9879e35a7bdca
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1462,I6c6973a3397cca12bd8a6bd950d04b1766a08b4c,https://git.eclipse.org/r/#/c/1462,1,8657af0c58b2b7e7729c4556fa1aab431ba0458a,a46f0b477d12df77181f3ac9d1d16e88365d03b6,1,30/08/10,30/08/10,2,Let Resolve be the default Merge strategy,"Let Resolve be the default Merge strategy

the merge command should use by default the ""resolve"" merge strategy.

Change-Id: I6c6973a3397cca12bd8a6bd950d04b1766a08b4c
Signed-off-by: Christian Halstrick <christian.halstrick@sap.com>",1,0,0,0,0,0,1,0,0
1463,I300bfa84c5d8b5128026869b694ef5da7b0d3a4a,https://git.eclipse.org/r/#/c/1463,2,429055263e593e26ca0db7b7019ec19a5661cd75,f2c1cd982ef8ca7be66dbf57797560d48141b9f4,0,31/08/10,31/08/10,42,Fix build of JGit source bundle and feature,"Fix build of JGit source bundle and feature

Add local changes I missed to push with [1] which broke the JGit
build.

[1] http://egit.eclipse.org/r/#change,1442

Change-Id: I300bfa84c5d8b5128026869b694ef5da7b0d3a4a
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,NA,NA
1465,I2eb5426aa95051e48d8feae3e90f710e6d1996ce,https://git.eclipse.org/r/#/c/1465,1,6b8087ab3094aa8b4f01ac0ec8355bf298460d0b,9fff620495216a3b9c651e0e7c101f3840763539,0,31/08/10,31/08/10,12,DirCacheEntry: UPDATE_NEEDED should be in-core flag.,"DirCacheEntry: UPDATE_NEEDED should be in-core flag.

In correspondance to CGit, UPDATE_NEEDED flag should not be
written to disk. Furthermore, it currently intersects CGit's
CE_EXTENDED flag.",0,0,0,0,0,0,0,NA,NA
1466,Iffa220de76c5e180796fa46c4d67f52a1b3b2e35,https://git.eclipse.org/r/#/c/1466,2,9fff620495216a3b9c651e0e7c101f3840763539,d361eb236d64170b876c2aa315dd2e581575b66c,1,31/08/10,31/08/10,2,Fix RawParseUtils.formatBase10 to work with negative values,Fix RawParseUtils.formatBase10 to work with negative values,0,0,0,1,0,0,1,0,0
1470,I4dc169b8ef7a66ec6b307e9a956feef906c9e15e,https://git.eclipse.org/r/#/c/1470,1,3ca82d9d4132d8ee2ff3ce00e7132296d74c4a34,64622b4b45e44969c163b819fd9c9d887f24d5b8,1,31/08/10,31/08/10,54,Improve MergeAlgorithm to produce smaller conflicts,"Improve MergeAlgorithm to produce smaller conflicts

The merge algorithm was reporting conflicts which where to big.

Example: The common base was ""ABC"", the ""ours"" version contained
""AB1C"" (the addition of ""1"" after pos 2) and the ""theirs"" version also
contained ""AB1C"". We have two potentially conflicting edits in the
same region which happen to bring in exactly the same content. This
should not be a conflict - but was previously reported as
""AB<<<1===1>>>C"".

This is fixed by checking every conflicting chunk whether the
conflicting regions have a common prefix or suffix and by removing
this regions from the conflict.

Change-Id: I4dc169b8ef7a66ec6b307e9a956feef906c9e15e
Signed-off-by: Christian Halstrick <christian.halstrick@sap.com>",0,0,0,0,0,0,0,0,0
1472,I3831de1b6df25a52df30d367f0216573e6ee6b53,https://git.eclipse.org/r/#/c/1472,1,64622b4b45e44969c163b819fd9c9d887f24d5b8,8966c377f72d9d4caba1d22c82ee5f7f7fe36283,1,31/08/10,31/08/10,24,Remove deprecated PersonIdent constructor,"Remove deprecated PersonIdent constructor

Change-Id: I3831de1b6df25a52df30d367f0216573e6ee6b53
Signed-off-by: Chris Aniszczyk <caniszczyk@gmail.com>",0,0,0,1,0,1,1,0,0
1473,I3ad3533d03990c9e84186e53b9d755784b2a3758,https://git.eclipse.org/r/#/c/1473,1,f513e07a62b1583319086e848876fc32eeca067e,4ed5f63090c06294963ef35680024ae13639b73b,1,31/08/10,31/08/10,70,Add test for RawParseUtils.formatBase10,"Add test for RawParseUtils.formatBase10

Change-Id: I3ad3533d03990c9e84186e53b9d755784b2a3758
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,1,0,0,1,0,0
1475,I6a05904e53bb60f96c344db33016b66f170cb9f0,https://git.eclipse.org/r/#/c/1475,1,23f3483f8a3a4669c5c3a543950eed7cac77ab63,8762d83815ffa14ccad24e245ddd2486f3126b62,1,31/08/10,31/08/10,7,"Extend DirCache test case to check ""intent to add"" flag.","Extend DirCache test case to check ""intent to add"" flag.",0,0,0,1,0,0,1,0,0
1477,Iac1781bd74fbd520dffac9d347616c3334994470,https://git.eclipse.org/r/#/c/1477,2,b63e8704040925aef5dcb291190055305d77d7da,232c3589c31e7b8aa130fd62c888eb822795bfb2,1,01/09/10,01/09/10,154,[DRAFT] Refactor Git API exceptions to a new package,"[DRAFT] Refactor Git API exceptions to a new package

Create a new 'org.eclipse.jgit.api.errors' package to contain
exceptions related to using the Git porcelain API.

Change-Id: Iac1781bd74fbd520dffac9d347616c3334994470
Signed-off-by: Chris Aniszczyk <caniszczyk@gmail.com>",0,0,0,0,0,1,1,0,0
1480,Ia46abab244cec1dfc52af861744e1e93efd8d314,https://git.eclipse.org/r/#/c/1480,1,5deeee62a0042f36472f8a3dc96b0509dd0e3aa1,8a103ed8ce4947111aec8e3c9b7353f5a88c9984,0,01/09/10,01/09/10,40,Add FS.detect() for detection of file system abstraction.,"Add FS.detect() for detection of file system abstraction.

To give the user more control on which file system abstraction
should be used on Windows, FS.detect() may be configured
to assume a Cygwin installation or nor.",0,0,0,0,0,0,0,NA,NA
1481,If92545b731ff80bff071aee9bbd852bbd187c7c5,https://git.eclipse.org/r/#/c/1481,1,5cad76925bfd2b28248c3f8aac539c95e0d23e72,713aad3480ca91f79add2af18bd7612c51534647,1,01/09/10,01/09/10,2,diff: Fix bad metaVar reference in --abbrev option,"diff: Fix bad metaVar reference in --abbrev option

Change-Id: If92545b731ff80bff071aee9bbd852bbd187c7c5
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,1,0,0,1,0,0
1482,I74467c9a53dc270ef8c84e7c75f388414ec8ba8f,https://git.eclipse.org/r/#/c/1482,1,713aad3480ca91f79add2af18bd7612c51534647,e8d74828024c578bd025b12aa2d35ec7d47df971,1,01/09/10,01/09/10,2,Correct Javadoc of DiffFormatter class,"Correct Javadoc of DiffFormatter class

This class does a lot more than just reflow a patch script, it now is
the primary means of creating a diff output.

Change-Id: I74467c9a53dc270ef8c84e7c75f388414ec8ba8f
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1483,I49a007e97ba52faa6b89f7e4b1eec85dccac0fa4,https://git.eclipse.org/r/#/c/1483,1,e8d74828024c578bd025b12aa2d35ec7d47df971,d741a130a5f82cca886985b49500c00f77ebeb15,1,01/09/10,01/09/10,6,Move DiffFormatter default initialization to fields,"Move DiffFormatter default initialization to fields

Other fields in this class are initialized in their declaration, make
the code consistent with itself and use only one style.

Change-Id: I49a007e97ba52faa6b89f7e4b1eec85dccac0fa4
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",1,0,0,0,0,0,1,0,0
1484,Id14a527a74ee0bd7e07f46fdec760c22b02d5bdf,https://git.eclipse.org/r/#/c/1484,1,d741a130a5f82cca886985b49500c00f77ebeb15,c40dbef46a4182091422f5eed54005bfe77d54df,1,02/09/10,02/09/10,56,Remove duplicated code in DiffFormatter,"Remove duplicated code in DiffFormatter

Instead of trying to stream out the header, we can drop a redundant
code path by formatting the header into a temporary buffer and then
streaming out the actual line differences later.

Its a small amount of unnecessary work to buffer the file header,
but these are typically very tiny so the cost to format and reparse
is relatively low.

Change-Id: Id14a527a74ee0bd7e07f46fdec760c22b02d5bdf
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,0,0
1485,Ic46892dea935ee8bdee29088aab96307d7ec6d3d,https://git.eclipse.org/r/#/c/1485,1,c40dbef46a4182091422f5eed54005bfe77d54df,8d24588721cf708af27b2f5321de62d2de072079,1,02/09/10,02/09/10,319,Correct diff header formatting,"Correct diff header formatting

When adding or deleting a file, we shouldn't ever prefix /dev/null
with the a/ or b/ prefixes.  Doing so is a mistake and confuses a
patch parser which handles /dev/null magically, while a/dev/null is
a file called null in the dev directory of the project.

Also when adding or deleting the ""diff --git"" line has the ""real""
path on both sides, so we should see the following when adding the
file called foo:

  diff --git a/foo b/foo
  --- /dev/null
  +++ b/foo

The --- and +++ lines do not appear in a pure rename or copy delta,
C Git diff seems to omit these, so we now omit them as well.  We also
omit the index line when the ObjectIds are exactly equal.

Change-Id: Ic46892dea935ee8bdee29088aab96307d7ec6d3d
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,1,1
1486,I69553c9ef96db7f2058c6210657f1181ce882335,https://git.eclipse.org/r/#/c/1486,1,8d24588721cf708af27b2f5321de62d2de072079,c6ecfab0e41a3abddfe44395a335e8a06f24cc2f,1,02/09/10,02/09/10,113,Improve DiffFormatter text file access,"Improve DiffFormatter text file access

When we are asked to create a difference between two files the caller
really wants to see that output.  Instead of punting because a file
is too big to process, consider it to be binary.  This reduces the
accuracy of our output display, but makes it a lot more likely that
the formatter can still generate something semi-useful.

We set our default binary threshold to 50 MiB, which is the same
threshold that PackWriter uses before punting and deciding a file
is too big to delta compress.  Anything under this size we try to
load and process, anything over that size (or that won't allocate
in the heap) gets tagged as binary.

Change-Id: I69553c9ef96db7f2058c6210657f1181ce882335
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,1,1
1487,Ia26e6c852fdac8a0e9c80ac72c8cca9d897463f4,https://git.eclipse.org/r/#/c/1487,1,c6ecfab0e41a3abddfe44395a335e8a06f24cc2f,7f336038379f25a791db61231bcdc5676e551348,1,02/09/10,02/09/10,45,Add reset() to AbstractTreeIterator API,"Add reset() to AbstractTreeIterator API

This allows callers to force the iterator back to its starting point,
so it can be traversed again.  The default way to do this is to use
back(1) until first() is true, but this isn't very efficient for any
iterator.  All current implementations have better ways to implement
reset without needing to seek backwards.

Change-Id: Ia26e6c852fdac8a0e9c80ac72c8cca9d897463f4
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,0,0,0,1,1
1488,I4b54e987bb6dc804fb270cbc495fe4cae26c7b0e,https://git.eclipse.org/r/#/c/1488,2,7f336038379f25a791db61231bcdc5676e551348,cdec236822834f67bb80e6b234a2ded53225087f,1,02/09/10,02/09/10,588,"Move rename detection, path following into DiffFormatter","Move rename detection, path following into DiffFormatter

Applications just want a quick way to configure our diff
implementation, and then just want to use it without a lot of fuss.

Move all of the rename detection logic and path following logic
out of our pgm package and into DiffFormatter itself, making it
much easier for a GUI to take advantage of the features without
duplicating a lot of code.

Change-Id: I4b54e987bb6dc804fb270cbc495fe4cae26c7b0e
Signed-off-by: Shawn O. Pearce <spearce@spearce.org>",0,0,0,0,1,0,1,0,0
